917,2021-06-06,2021-06-20,2021-08-16,2000,2550,140
918,2021-06-06,2021-06-20,2021-09-24,3000,5580,205
919,2021-06-06,2021-06-20,2021-08-22,2500,3412.5,270
920,2021-06-06,2021-06-20,2021-08-11,500,600,1613
921,2021-06-06,2021-06-20,2021-08-30,5000,7425,1916
922,2021-06-07,2021-06-21,2021-07-20,4500,3847.5,468
923,2021-06-07,2021-06-21,,1000,6510,1652
924,2021-06-08,2021-06-22,,500,3247.5,79
925,2021-06-08,2021-06-22,2021-09-07,2000,3150,148
926,2021-06-08,2021-06-22,2021-07-13,4500,3307.5,1525
927,2021-06-09,2021-06-23,2021-10-09,1000,2040,1724
928,2021-06-09,2021-06-23,2021-08-24,1500,2025,1820
929,2021-06-09,2021-06-23,2021-11-20,4000,10680,1907
930,2021-06-10,2021-06-24,2021-08-03,2000,2040,1352
931,2021-06-10,2021-06-24,2021-08-04,3500,3622.5,1524
932,2021-06-10,2021-06-24,2021-09-23,3000,5355,1562
933,2021-06-10,2021-06-24,,500,3232.5,1743
934,2021-06-10,2021-06-24,2021-09-18,500,855,1749
935,2021-06-10,2021-06-24,2021-07-27,2500,2287.5,1846
936,2021-06-11,2021-06-25,,5000,32250,456
937,2021-06-11,2021-06-25,2021-06-29,5000,2400,1512
938,2021-06-11,2021-06-25,2021-10-05,3000,5850,1676
939,2021-06-11,2021-06-25,2021-08-27,3500,4777.5,1904
940,2021-06-11,2021-06-25,2021-06-26,2500,1087.5,1952
941,2021-06-12,2021-06-26,,3500,22522.5,407
942,2021-06-12,2021-06-26,,1000,6435,1700
943,2021-06-12,2021-06-26,2021-10-10,2500,5025,1791
944,2021-06-13,2021-06-27,2021-10-12,2500,5062.5,1503
945,2021-06-14,2021-06-28,2021-09-12,4500,7020,1543
946,2021-06-14,2021-06-28,2021-08-01,1500,1395,1574
947,2021-06-14,2021-06-28,2021-06-15,500,210,1686
948,2021-06-15,2021-06-29,2021-07-18,2000,1410,188
949,2021-06-15,2021-06-29,2021-09-12,2000,3090,558
950,2021-06-15,2021-06-29,2021-07-31,5000,4500,1439
951,2021-06-15,2021-06-29,2021-09-28,4000,7140,1654
952,2021-06-15,2021-06-29,,1000,6390,1731
953,2021-06-15,2021-06-29,2021-08-07,500,502.5,1893
954,2021-06-16,2021-06-30,2021-07-30,3500,3045,497
955,2021-06-16,2021-06-30,2021-09-17,1500,2407.5,516
956,2021-06-16,2021-06-30,2021-09-13,2000,3090,1395
957,2021-06-16,2021-06-30,2021-06-22,3500,1470,1927
958,2021-06-17,2021-07-01,2021-07-31,1500,1305,1377
959,2021-06-17,2021-07-01,2021-07-28,500,412.5,1601
960,2021-06-17,2021-07-01,2021-07-11,4000,2280,1920
961,2021-06-17,2021-07-01,2021-06-28,2000,840,1938
962,2021-06-18,2021-07-02,2021-11-26,500,1312.5,1353
963,2021-06-18,2021-07-02,2021-11-12,3500,8452.5,1398
964,2021-06-18,2021-07-02,2021-09-20,4000,6480,1433
965,2021-06-18,2021-07-02,2021-10-04,3000,5490,1897
966,2021-06-18,2021-07-02,2021-09-13,4000,6060,1939
967,2021-06-19,2021-07-03,2021-09-26,2500,4237.5,500
968,2021-06-19,2021-07-03,,3000,18990,1391
969,2021-06-19,2021-07-03,2021-07-24,3500,2572.5,1798
970,2021-06-20,2021-07-04,2021-07-26,1500,1125,30
971,2021-06-20,2021-07-04,2021-09-03,5000,6675,646
972,2021-06-20,2021-07-04,2021-11-01,4000,8880,1595
973,2021-06-20,2021-07-04,2021-06-26,1000,420,1858
974,2021-06-20,2021-07-04,2021-08-06,3500,3202.5,1953
975,2021-06-21,2021-07-05,2021-11-15,3500,8452.5,68
976,2021-06-21,2021-07-05,2021-09-08,3000,4185,183
977,2021-06-21,2021-07-05,2021-08-13,1000,1005,186
978,2021-06-21,2021-07-05,2021-07-28,4000,3060,307
979,2021-06-21,2021-07-05,2021-09-20,3500,5512.5,1906
980,2021-06-21,2021-07-05,2021-07-02,2000,840,1922
981,2021-06-22,2021-07-06,,2000,12570,47
982,2021-06-22,2021-07-06,,3500,21997.5,251
983,2021-06-22,2021-07-06,2021-11-22,4000,10020,649
984,2021-06-22,2021-07-06,,2500,15712.5,1411
985,2021-06-22,2021-07-06,2021-11-30,500,1312.5,1964
986,2021-06-23,2021-07-07,2021-09-05,5000,6600,490
987,2021-06-23,2021-07-07,2021-11-12,2500,5850,1728
988,2021-06-23,2021-07-07,2021-07-12,1000,495,1867
989,2021-06-24,2021-07-08,2021-11-23,3500,8715,186
990,2021-06-24,2021-07-08,2021-06-27,3000,1260,238
991,2021-06-24,2021-07-08,,5000,31275,1715
992,2021-06-24,2021-07-08,,2000,12510,1925
993,2021-06-24,2021-07-08,2021-11-13,4000,9360,1992
994,2021-06-24,2021-07-08,,5000,31275,1995
995,2021-06-25,2021-07-09,2021-06-26,1500,630,490
996,2021-06-25,2021-07-09,2021-08-05,2500,2062.5,559
997,2021-06-25,2021-07-09,2021-10-01,3000,5040,595
998,2021-06-25,2021-07-09,2021-07-13,2500,1200,1801
999,2021-06-25,2021-07-09,,2500,15600,1973
1000,2021-06-26,2021-07-10,2021-06-26,1500,630,278
1001,2021-06-26,2021-07-10,2021-11-17,1000,2370,376
1002,2021-06-26,2021-07-10,2021-11-13,1500,3465,1445
1003,2021-06-26,2021-07-10,,3500,21787.5,1606
1004,2021-06-26,2021-07-10,2021-10-16,3500,6615,1861
1005,2021-06-27,2021-07-11,2021-11-22,2500,6075,555
1006,2021-06-27,2021-07-11,2021-08-06,4500,3645,1928
1007,2021-06-28,2021-07-12,2021-08-06,5000,3975,403
1008,2021-06-28,2021-07-12,2021-06-29,3000,1260,1742
1009,2021-06-29,2021-07-13,2021-06-29,3500,1470,27
1010,2021-06-29,2021-07-13,2021-06-29,5000,2100,1577
1011,2021-06-29,2021-07-13,2021-08-22,1000,1020,1638
1012,2021-06-29,2021-07-13,2021-10-22,2500,4837.5,1697
1013,2021-06-29,2021-07-13,2021-11-02,2500,5250,1980
1014,2021-06-30,2021-07-14,2021-10-08,3000,5130,1652
1015,2021-06-30,2021-07-14,2021-08-07,1500,1170,1856
1016,2021-06-30,2021-07-14,2021-10-27,4000,7980,2008
1017,2021-07-01,2021-07-15,2021-09-25,2500,3750,1402
1018,2021-07-01,2021-07-15,2021-11-02,5000,10350,1910
1019,2021-07-03,2021-07-17,2021-08-28,3500,3675,382
1020,2021-07-03,2021-07-17,2021-09-22,5000,7125,1499
1021,2021-07-03,2021-07-17,2021-11-09,3500,7507.5,1620
1022,2021-07-03,2021-07-17,2021-10-25,2500,4800,1643
1023,2021-07-03,2021-07-17,2021-08-27,3500,3622.5,1792
1024,2021-07-04,2021-07-18,,1000,6105,643
1025,2021-07-04,2021-07-18,2021-10-19,1000,1815,1356
1026,2021-07-04,2021-07-18,,4500,27472.5,1485
1027,2021-07-05,2021-07-19,,3500,21315,371
1028,2021-07-05,2021-07-19,2021-08-04,3000,1980,1725
1029,2021-07-06,2021-07-20,2021-08-21,500,450,51
1030,2021-07-06,2021-07-20,2021-07-06,3000,1260,1388
1031,2021-07-06,2021-07-20,2021-09-06,4500,5130,1738
1032,2021-07-06,2021-07-20,2021-11-26,3000,7065,1785
1033,2021-07-06,2021-07-20,,4000,24300,1858
1034,2021-07-06,2021-07-20,,1000,6075,1883
1035,2021-07-07,2021-07-21,,2000,12120,54
1036,2021-07-07,2021-07-21,2021-08-05,500,322.5,361
1037,2021-07-07,2021-07-21,2021-08-15,4500,3577.5,516
1038,2021-07-07,2021-07-21,2021-11-16,4500,9855,1397
1039,2021-07-07,2021-07-21,2021-08-06,3000,1980,1465
1040,2021-07-07,2021-07-21,2021-09-26,500,712.5,1620
1041,2021-07-07,2021-07-21,2021-07-28,4500,2362.5,1684
1042,2021-07-07,2021-07-21,2021-07-15,2500,1050,2023
1043,2021-07-08,2021-07-22,2021-07-15,3500,1470,455
1044,2021-07-08,2021-07-22,2021-10-09,500,802.5,697
1045,2021-07-08,2021-07-22,2021-07-22,2500,1050,699
1046,2021-07-08,2021-07-22,2021-10-20,500,885,2021
1047,2021-07-09,2021-07-23,,3000,18090,1462
1048,2021-07-09,2021-07-23,2021-09-02,4500,4657.5,1887
1049,2021-07-09,2021-07-23,2021-07-30,4500,2362.5,1961
1050,2021-07-09,2021-07-23,2021-09-07,4500,4995,1968
1051,2021-07-09,2021-07-23,2021-10-01,1500,2205,1993
1052,2021-07-10,2021-07-24,2021-07-18,4000,1680,249
1053,2021-07-10,2021-07-24,2021-07-27,4000,1860,532
1054,2021-07-10,2021-07-24,2021-08-20,500,412.5,671
1055,2021-07-10,2021-07-24,2021-07-16,2500,1050,1847
1056,2021-07-11,2021-07-25,2021-08-06,1500,900,47
1057,2021-07-11,2021-07-25,2021-08-16,500,375,363
1058,2021-07-11,2021-07-25,2021-08-01,1000,525,409
1059,2021-07-11,2021-07-25,2021-07-13,1500,630,1621
1060,2021-07-11,2021-07-25,,5000,30000,1997
1061,2021-07-12,2021-07-26,2021-11-20,4000,8700,312
1062,2021-07-12,2021-07-26,,5000,29925,504
1063,2021-07-12,2021-07-26,2021-08-31,3000,2880,1614
1064,2021-07-12,2021-07-26,2021-09-12,2000,2280,1876
1065,2021-07-12,2021-07-26,,500,2992.5,1922
1066,2021-07-12,2021-07-26,2021-08-24,4500,3847.5,1945
1067,2021-07-12,2021-07-26,2021-07-25,3000,1260,2018
1068,2021-07-13,2021-07-27,2021-11-02,500,945,54
1069,2021-07-13,2021-07-27,2021-11-01,2000,3750,1352
1070,2021-07-13,2021-07-27,2021-08-02,4500,2295,1819
1071,2021-07-13,2021-07-27,2021-11-05,5000,9675,1873
1072,2021-07-13,2021-07-27,2021-08-07,1500,877.5,1999
1073,2021-07-13,2021-07-27,,5000,29850,2059
1074,2021-07-14,2021-07-28,2021-10-27,3500,6247.5,12
1075,2021-07-14,2021-07-28,2021-07-21,1500,630,202
1076,2021-07-14,2021-07-28,2021-09-10,5000,5400,1466
1077,2021-07-14,2021-07-28,2021-07-23,1000,420,1770
1078,2021-07-15,2021-07-29,2021-08-13,4000,2580,504
1079,2021-07-15,2021-07-29,2021-08-02,3500,1680,1680
1080,2021-07-15,2021-07-29,2021-10-15,2000,3180,1727
1081,2021-07-15,2021-07-29,2021-10-01,3000,4140,1935
1082,2021-07-15,2021-07-29,2021-09-18,1000,1185,1950
1083,2021-07-15,2021-07-29,2021-11-28,3500,7875,2038
1084,2021-07-16,2021-07-30,2021-10-16,3000,4770,332
1085,2021-07-16,2021-07-30,2021-10-15,500,787.5,501
1086,2021-07-16,2021-07-30,2021-09-24,3500,4410,1623
1087,2021-07-16,2021-07-30,2021-08-13,1000,630,1738
1088,2021-07-16,2021-07-30,2021-09-25,4500,5737.5,2068
1089,2021-07-17,2021-07-31,2021-07-18,3500,1470,1381
1090,2021-07-17,2021-07-31,2021-11-19,4000,8340,1413
1091,2021-07-17,2021-07-31,2021-08-07,500,262.5,1833
1092,2021-07-17,2021-07-31,2021-08-18,4000,2760,1943
1093,2021-07-17,2021-07-31,2021-10-20,3500,5722.5,2058
1094,2021-07-17,2021-07-31,2021-10-02,1000,1365,2060
1095,2021-07-17,2021-07-31,2021-09-13,1000,1080,2062
1096,2021-07-18,2021-08-01,2021-10-21,3500,5722.5,271
1097,2021-07-18,2021-08-01,2021-09-23,2500,3037.5,466
1098,2021-07-18,2021-08-01,2021-09-14,3000,3240,699
1099,2021-07-18,2021-08-01,2021-07-26,500,210,2065
1100,2021-07-19,2021-08-02,2021-11-20,4000,8280,583
1101,2021-07-19,2021-08-02,2021-11-23,500,1057.5,1501
1102,2021-07-19,2021-08-02,2021-10-19,1500,2385,1528
1103,2021-07-19,2021-08-02,2021-11-01,5000,8925,1636
1104,2021-07-20,2021-08-03,2021-11-05,4000,7320,302
1105,2021-07-20,2021-08-03,2021-10-27,1500,2542.5,1570
1106,2021-07-20,2021-08-03,2021-08-19,1000,660,2037
1107,2021-07-21,2021-08-04,2021-09-06,3000,2745,538
1108,2021-07-21,2021-08-04,2021-08-17,3000,1845,575
1109,2021-07-21,2021-08-04,,5000,29250,612
1110,2021-07-21,2021-08-04,2021-08-23,3000,2115,1435
1111,2021-07-21,2021-08-04,,1000,5850,1690
1112,2021-07-21,2021-08-04,2021-10-12,3500,5092.5,1911
1113,2021-07-21,2021-08-04,,4500,26325,1928
1114,2021-07-21,2021-08-04,2021-11-23,500,1042.5,2034
1115,2021-07-22,2021-08-05,2021-11-23,3000,6210,746
1116,2021-07-22,2021-08-05,2021-08-26,2500,1837.5,1533
1117,2021-07-22,2021-08-05,2021-11-08,1000,1845,1567
1118,2021-07-22,2021-08-05,2021-07-28,5000,2100,1576
1119,2021-07-22,2021-08-05,2021-11-19,2500,5025,1871
1120,2021-07-22,2021-08-05,2021-08-18,2500,1537.5,2065
1121,2021-07-23,2021-08-06,2021-10-26,4000,6540,1487
1122,2021-07-23,2021-08-06,2021-11-05,1000,1785,1949
1123,2021-07-24,2021-08-07,2021-07-30,3500,1470,461
1124,2021-07-24,2021-08-07,2021-07-27,2500,1050,476
1125,2021-07-24,2021-08-07,2021-10-24,1500,2385,754
1126,2021-07-24,2021-08-07,2021-10-24,500,795,1902
1127,2021-07-24,2021-08-07,2021-11-25,5000,10350,2088
1128,2021-07-25,2021-08-08,2021-08-20,2000,1200,41
1129,2021-07-25,2021-08-08,2021-08-02,1000,420,759
1130,2021-07-25,2021-08-08,2021-11-12,5000,9300,760
1131,2021-07-25,2021-08-08,2021-09-11,1500,1395,1518
1132,2021-07-25,2021-08-08,2021-07-29,2500,1050,1621
1133,2021-07-25,2021-08-08,2021-09-25,3000,3420,1963
1134,2021-07-26,2021-08-09,2021-11-24,4500,9112.5,758
1135,2021-07-26,2021-08-09,2021-09-03,4000,3180,2071
1136,2021-07-27,2021-08-10,2021-10-20,5000,7425,493
1137,2021-07-27,2021-08-10,2021-08-09,500,210,728
1138,2021-07-27,2021-08-10,2021-08-11,4000,1740,2063
1139,2021-07-28,2021-08-11,2021-11-06,3000,5175,447
1140,2021-07-28,2021-08-11,2021-10-03,500,607.5,624
1141,2021-07-28,2021-08-11,2021-11-25,500,1005,768
1142,2021-07-28,2021-08-11,2021-10-09,1000,1305,1656
1143,2021-07-28,2021-08-11,2021-11-12,3000,5445,2061
1144,2021-07-28,2021-08-11,2021-09-18,4000,3960,2082
1145,2021-07-29,2021-08-12,,5000,28650,1571
1146,2021-07-29,2021-08-12,2021-10-24,4000,6060,2104
1147,2021-07-30,2021-08-13,2021-09-21,3500,3517.5,49
1148,2021-07-30,2021-08-13,2021-07-30,1000,420,1762
1149,2021-07-30,2021-08-13,,4000,22860,1797
1150,2021-07-30,2021-08-13,2021-09-28,1000,1110,1841
1151,2021-07-30,2021-08-13,,5000,28575,1848
1152,2021-07-30,2021-08-13,2021-10-29,1000,1575,1977
1153,2021-07-30,2021-08-13,2021-09-27,500,547.5,2091
1154,2021-07-30,2021-08-13,2021-07-30,500,210,2108
1155,2021-08-01,2021-08-15,2021-08-07,500,210,332
1156,2021-08-01,2021-08-15,2021-10-23,2000,2910,764
1157,2021-08-01,2021-08-15,2021-08-03,4500,1890,1369
1158,2021-08-01,2021-08-15,2021-09-18,1500,1395,1389
1159,2021-08-01,2021-08-15,2021-08-04,500,210,1395
1160,2021-08-01,2021-08-15,2021-08-23,5000,2700,1398
1161,2021-08-01,2021-08-15,2021-09-16,2000,1800,1449
1162,2021-08-01,2021-08-15,,3500,19897.5,2091
1163,2021-08-01,2021-08-15,2021-10-08,3000,3690,2102
1164,2021-08-02,2021-08-16,2021-11-02,2500,3975,1734
1165,2021-08-02,2021-08-16,2021-10-25,3500,5145,1775
1166,2021-08-02,2021-08-16,2021-10-21,3000,4230,1808
1167,2021-08-02,2021-08-16,2021-08-11,3500,1470,1829
1168,2021-08-02,2021-08-16,2021-09-16,1500,1327.5,1836
1169,2021-08-02,2021-08-16,,1000,5670,2068
1170,2021-08-02,2021-08-16,2021-09-12,4000,3300,2091
1171,2021-08-03,2021-08-17,2021-08-20,2000,930,1589
1172,2021-08-03,2021-08-17,2021-08-24,4500,2362.5,2048
1173,2021-08-03,2021-08-17,2021-08-30,3500,2152.5,2123
1174,2021-08-04,2021-08-18,2021-10-13,4500,5670,698
1175,2021-08-04,2021-08-18,2021-09-06,2500,1762.5,1559
1176,2021-08-04,2021-08-18,2021-09-02,3500,2257.5,1685
1177,2021-08-04,2021-08-18,2021-09-16,2500,2137.5,1937
1178,2021-08-04,2021-08-18,2021-08-22,2000,960,1944
1179,2021-08-04,2021-08-18,,3500,19740,2012
1180,2021-08-04,2021-08-18,2021-08-28,2000,1140,2048
1181,2021-08-05,2021-08-19,2021-09-16,4500,3780,765
1182,2021-08-05,2021-08-19,2021-09-26,4500,4455,1857
1183,2021-08-05,2021-08-19,2021-10-04,3500,3885,1883
1184,2021-08-06,2021-08-20,2021-08-08,3000,1260,725
1185,2021-08-06,2021-08-20,2021-09-13,1000,780,1546
1186,2021-08-06,2021-08-20,2021-08-21,3500,1522.5,1633
1187,2021-08-06,2021-08-20,2021-11-23,4000,7380,1843
1188,2021-08-06,2021-08-20,,4000,22440,1919
1189,2021-08-07,2021-08-21,2021-10-25,3000,4185,660
1190,2021-08-07,2021-08-21,,4000,22380,716
1191,2021-08-07,2021-08-21,2021-09-17,2500,2062.5,1383
1192,2021-08-07,2021-08-21,2021-10-09,2000,2310,1450
1193,2021-08-07,2021-08-21,2021-08-25,5000,2400,1517
1194,2021-08-07,2021-08-21,2021-09-18,3500,2940,1639
1195,2021-08-07,2021-08-21,,500,2797.5,1806
1196,2021-08-08,2021-08-22,2021-11-19,500,877.5,1416
1197,2021-08-08,2021-08-22,2021-10-09,1000,1140,1555
1198,2021-08-08,2021-08-22,2021-10-15,3000,3690,1564
1199,2021-08-08,2021-08-22,2021-09-22,500,442.5,2042
1200,2021-08-08,2021-08-22,,1000,5580,2098
1201,2021-08-08,2021-08-22,2021-08-16,4500,1890,2125
1202,2021-08-09,2021-08-23,2021-11-19,5000,8700,769
1203,2021-08-09,2021-08-23,2021-08-27,3000,1440,801
1204,2021-08-09,2021-08-23,,5000,27825,2078
1205,2021-08-09,2021-08-23,2021-09-21,3000,2565,2148
1206,2021-08-10,2021-08-24,2021-09-05,5000,3000,605
1207,2021-08-10,2021-08-24,2021-08-13,3000,1260,1846
1208,2021-08-10,2021-08-24,2021-11-20,1000,1740,1997
1209,2021-08-10,2021-08-24,2021-11-24,1500,2700,2020
1210,2021-08-10,2021-08-24,2021-08-20,5000,2100,2132
1211,2021-08-11,2021-08-25,2021-08-18,3500,1470,1875
1212,2021-08-11,2021-08-25,2021-09-25,3000,2655,2052
1213,2021-08-12,2021-08-26,2021-10-03,4500,4455,551
1214,2021-08-12,2021-08-26,2021-08-14,5000,2100,591
1215,2021-08-12,2021-08-26,2021-09-27,4500,4050,1696
1216,2021-08-12,2021-08-26,2021-08-21,2500,1050,1697
1217,2021-08-12,2021-08-26,2021-11-13,4500,7222.5,2105
1218,2021-08-13,2021-08-27,,4500,24772.5,145
1219,2021-08-13,2021-08-27,2021-10-28,4500,6075,413
1220,2021-08-13,2021-08-27,2021-09-15,500,352.5,722
1221,2021-08-13,2021-08-27,2021-08-18,1500,630,2008
1222,2021-08-14,2021-08-28,2021-09-28,3500,3097.5,46
1223,2021-08-14,2021-08-28,2021-11-29,1000,1815,539
1224,2021-08-14,2021-08-28,2021-08-24,4000,1680,1502
1225,2021-08-14,2021-08-28,2021-10-28,1500,2002.5,1747
1226,2021-08-14,2021-08-28,,3000,16470,2088
1227,2021-08-14,2021-08-28,2021-11-28,3500,6300,2170
1228,2021-08-15,2021-08-29,2021-09-10,4500,2700,17
1229,2021-08-15,2021-08-29,2021-08-30,3500,1522.5,590
1230,2021-08-15,2021-08-29,2021-11-20,1500,2497.5,626
1231,2021-08-15,2021-08-29,2021-11-29,3500,6300,1726
1232,2021-08-15,2021-08-29,2021-10-29,3000,4005,2100
1233,2021-08-16,2021-08-30,2021-09-30,500,442.5,735
1234,2021-08-16,2021-08-30,2021-08-18,1500,630,1374
1235,2021-08-16,2021-08-30,2021-08-30,1000,420,1735
1236,2021-08-16,2021-08-30,2021-10-08,500,502.5,1751
1237,2021-08-16,2021-08-30,,3500,19110,2139
1238,2021-08-17,2021-08-31,2021-11-04,3000,4185,138
1239,2021-08-17,2021-08-31,,4500,24502.5,456
1240,2021-08-17,2021-08-31,,5000,27225,2150
1241,2021-08-17,2021-08-31,2021-08-22,4000,1680,2175
1242,2021-08-18,2021-09-01,2021-10-16,3500,3832.5,61
1243,2021-08-18,2021-09-01,2021-10-26,2500,3112.5,845
1244,2021-08-18,2021-09-01,2021-11-23,2500,4162.5,1456
1245,2021-08-18,2021-09-01,2021-11-17,2500,3937.5,1456
1246,2021-08-18,2021-09-01,,5000,27150,1462
1247,2021-08-18,2021-09-01,2021-09-07,2500,1275,1752
1248,2021-08-18,2021-09-01,2021-08-22,3500,1470,1795
1249,2021-08-18,2021-09-01,2021-09-11,500,285,1918
1250,2021-08-18,2021-09-01,2021-11-21,3000,4905,1962
1251,2021-08-18,2021-09-01,2021-09-22,3000,2205,2076
1252,2021-08-19,2021-09-02,2021-10-11,1500,1507.5,611
1253,2021-08-19,2021-09-02,2021-09-29,3500,2887.5,633
1254,2021-08-19,2021-09-02,,5000,27075,1839
1255,2021-08-19,2021-09-02,2021-11-22,5000,8175,1900
1256,2021-08-19,2021-09-02,2021-11-03,1500,2025,1936
1257,2021-08-19,2021-09-02,2021-09-11,500,277.5,1984
1258,2021-08-19,2021-09-02,,1000,5415,2052
1259,2021-08-19,2021-09-02,2021-09-24,5000,3750,2173
1260,2021-08-20,2021-09-03,2021-08-24,500,210,1534
1261,2021-08-20,2021-09-03,2021-08-22,4000,1680,1550
1262,2021-08-20,2021-09-03,2021-08-29,500,210,1803
1263,2021-08-20,2021-09-03,2021-11-01,1500,1957.5,2140
1264,2021-08-20,2021-09-03,2021-10-15,3500,3675,2159
1265,2021-08-21,2021-09-04,2021-11-07,1500,2070,722
1266,2021-08-21,2021-09-04,2021-09-07,4500,2092.5,1349
1267,2021-08-21,2021-09-04,2021-08-22,4000,1680,1561
1268,2021-08-21,2021-09-04,,2500,13462.5,1713
1269,2021-08-21,2021-09-04,2021-09-10,4000,2040,2183
1270,2021-08-21,2021-09-04,,4000,21540,2189
1271,2021-08-22,2021-09-05,2021-10-12,5000,4875,682
1272,2021-08-22,2021-09-05,2021-10-16,500,517.5,815
1273,2021-08-22,2021-09-05,2021-11-25,2000,3270,1750
1274,2021-08-22,2021-09-05,2021-09-24,2000,1410,1898
1275,2021-08-22,2021-09-05,2021-10-07,3000,2700,2003
1276,2021-08-22,2021-09-05,2021-08-29,2500,1050,2022
1277,2021-08-22,2021-09-05,2021-08-22,4000,1680,2052
1278,2021-08-22,2021-09-05,2021-11-21,3500,5512.5,2173
1279,2021-08-22,2021-09-05,2021-09-12,2000,1050,2181
1280,2021-08-22,2021-09-05,2021-10-14,3000,3015,2191
1281,2021-08-23,2021-09-06,2021-09-08,3000,1350,49
1282,2021-08-23,2021-09-06,2021-09-08,2000,900,146
1283,2021-08-23,2021-09-06,2021-08-23,500,210,361
1284,2021-08-23,2021-09-06,2021-11-01,2000,2520,1433
1285,2021-08-23,2021-09-06,2021-10-18,4000,4200,1545
1286,2021-08-23,2021-09-06,2021-11-06,4500,6007.5,1941
1287,2021-08-23,2021-09-06,2021-10-07,1000,885,2023
1288,2021-08-23,2021-09-06,2021-10-11,4000,3780,2125
1289,2021-08-24,2021-09-07,,2000,10680,612
1290,2021-08-24,2021-09-07,,2000,10680,2144
1291,2021-08-24,2021-09-07,,2000,10680,2203
1292,2021-08-25,2021-09-08,2021-10-14,4000,3840,528
1293,2021-08-25,2021-09-08,2021-10-19,5000,5175,1467
1294,2021-08-25,2021-09-08,2021-10-01,1000,765,1700
1295,2021-08-25,2021-09-08,,3000,15975,1973
1296,2021-08-25,2021-09-08,2021-09-28,4000,2880,2085
1297,2021-08-26,2021-09-09,2021-09-23,500,315,80
1298,2021-08-26,2021-09-09,2021-11-06,1500,1935,573
1299,2021-08-26,2021-09-09,2021-10-03,500,390,862
1300,2021-08-26,2021-09-09,2021-08-30,500,210,865
1301,2021-08-26,2021-09-09,2021-09-24,4500,2902.5,1536
1302,2021-08-26,2021-09-09,2021-09-30,500,367.5,1738
1303,2021-08-26,2021-09-09,,2500,13275,2163
1304,2021-08-27,2021-09-10,2021-10-12,4500,4050,762
1305,2021-08-27,2021-09-10,,3000,15885,870
1306,2021-08-27,2021-09-10,2021-09-10,1500,630,1353
1307,2021-08-27,2021-09-10,2021-10-10,2000,1740,1609
1308,2021-08-27,2021-09-10,2021-09-28,3000,2070,1704
1309,2021-08-27,2021-09-10,2021-10-02,2000,1500,1720
1310,2021-08-27,2021-09-10,,3500,18532.5,1919
1311,2021-08-27,2021-09-10,2021-08-27,4500,1890,2114
1312,2021-08-27,2021-09-10,,2500,13237.5,2181
1313,2021-08-27,2021-09-10,2021-10-17,4500,4387.5,2201
1314,2021-08-27,2021-09-10,,2500,13237.5,2211
1315,2021-08-27,2021-09-10,2021-08-30,500,210,2211
1316,2021-08-27,2021-09-10,,5000,26475,2213
1317,2021-08-28,2021-09-11,2021-10-20,1000,1005,1399
1318,2021-08-28,2021-09-11,,500,2640,1532
1319,2021-08-28,2021-09-11,2021-10-22,1000,1035,1610
1320,2021-08-28,2021-09-11,2021-09-22,500,292.5,2053
1321,2021-08-28,2021-09-11,2021-08-28,1000,420,2153
1322,2021-08-28,2021-09-11,,3000,15840,2213
1323,2021-08-28,2021-09-11,2021-08-29,2500,1050,2229
1324,2021-08-29,2021-09-12,2021-08-29,3500,1470,846
1325,2021-08-29,2021-09-12,2021-10-21,4500,4522.5,1951
1326,2021-08-29,2021-09-12,2021-11-11,4500,5940,2049
1327,2021-08-29,2021-09-12,2021-09-26,1500,945,2151
1328,2021-08-29,2021-09-12,,2500,13162.5,2231
1329,2021-08-30,2021-09-13,,3500,18375,230
1330,2021-08-30,2021-09-13,,5000,26250,603
1331,2021-08-30,2021-09-13,,1000,5250,701
1332,2021-08-30,2021-09-13,2021-08-30,5000,2100,875
1333,2021-08-30,2021-09-13,2021-09-22,2000,1110,1617
1334,2021-08-30,2021-09-13,2021-11-30,5000,7950,1734
1335,2021-08-30,2021-09-13,2021-09-11,1000,420,2151
1336,2021-08-30,2021-09-13,2021-09-22,2500,1387.5,2160
1337,2021-08-30,2021-09-13,2021-10-07,5000,3900,2196
1338,2021-08-30,2021-09-13,2021-10-24,500,517.5,2206
1339,2021-08-30,2021-09-13,2021-11-16,1000,1380,2230
1340,2021-08-30,2021-09-13,2021-09-11,3500,1470,2233
1341,2021-08-31,2021-09-14,2021-08-31,3500,1470,1402
1342,2021-08-31,2021-09-14,2021-11-25,3500,5250,2238
1343,2021-09-01,2021-09-15,2021-10-07,4500,3375,178
1344,2021-09-01,2021-09-15,,4500,23490,300
1345,2021-09-01,2021-09-15,2021-11-18,500,690,580
1346,2021-09-01,2021-09-15,,1500,7830,600
1347,2021-09-01,2021-09-15,,1500,7830,809
1348,2021-09-01,2021-09-15,2021-10-03,1500,1035,1699
1349,2021-09-01,2021-09-15,2021-11-25,4500,6682.5,1974
1350,2021-09-01,2021-09-15,2021-11-13,3000,3915,2189
1351,2021-09-02,2021-09-16,2021-09-26,1000,570,767
1352,2021-09-02,2021-09-16,,2000,10410,854
1353,2021-09-02,2021-09-16,,3000,15615,1485
1354,2021-09-02,2021-09-16,2021-09-13,2000,840,1584
1355,2021-09-02,2021-09-16,2021-10-18,2500,2250,1715
1356,2021-09-02,2021-09-16,,2500,13012.5,1791
1357,2021-09-02,2021-09-16,2021-09-27,4500,2632.5,1968
